timestamps,TP9,AF7,AF8,TP10,Right AUX
1533059226,11.719,20.02,22.949,-2.93,70.801
1533059226,10.742,21.484,23.438,-0.488,-41.016
1533059226,11.23,20.02,22.461,-8.301,22.461
1533059226,19.531,17.578,25.879,-8.789,25.391
1533059226,27.832,17.578,28.32,-4.883,-5.371
1533059226,29.785,18.066,24.902,-2.93,45.898
1533059226,30.273,21.484,21.484,-0.488,9.277
1533059226,24.414,23.438,18.066,-2.441,-1.465
1533059226,31.25,21.484,22.461,7.812,43.457
1533059226,46.387,19.531,28.809,15.137,-4.883
1533059226,36.133,19.043,30.273,4.883,-30.762
1533059226,25.879,20.508,29.297,2.93,40.039
1533059226,20.508,22.949,26.367,4.395,-0.488
1533059226,20.996,23.438,27.832,2.93,-7.812
1533059226,33.203,21.484,29.297,5.859,23.926
1533059226,35.156,20.02,27.344,12.207,18.555
1533059226,28.32,22.949,24.902,13.184,-15.625
1533059226,17.09,20.996,25.879,7.324,-28.32
1533059226,17.09,18.066,27.344,8.301,14.16
1533059226,30.762,18.555,26.855,7.812,36.621
1533059226,30.762,19.043,22.461,0.488,46.387
1533059226,28.32,21.973,20.996,2.441,9.277
1533059226,20.02,21.484,22.949,0.488,-26.367
1533059226,10.742,20.996,23.438,-1.953,-11.23
1533059226,25.879,19.043,28.32,6.348,18.066
1533059226,38.086,20.02,31.738,10.742,34.668
1533059226,32.227,19.043,31.25,13.184,5.371
1533059226,23.438,17.09,31.738,13.672,-42.48
1533059226,23.438,22.461,31.738,13.672,-0.977
1533059226,36.621,23.926,32.715,18.066,18.555
1533059226,44.922,24.902,33.691,18.066,63.965
1533059226,41.016,27.344,33.203,16.113,81.055
1533059226,31.25,27.832,30.762,16.113,24.414
1533059226,22.461,28.32,30.273,12.207,-3.906
1533059226,30.273,25.391,33.203,11.23,40.527
1533059226,38.574,21.973,32.715,10.742,18.066
1533059226,32.715,22.949,29.785,8.789,1.953
1533059226,20.996,23.438,25.879,4.883,0.488
1533059226,10.254,23.438,28.32,2.441,16.602
1533059226,18.066,22.461,29.785,2.441,76.172
1533059226,29.297,20.508,27.344,4.883,59.57
1533059226,25.879,20.508,29.297,6.348,47.852
1533059226,21.973,20.996,30.273,0.977,57.129
1533059226,11.719,21.484,29.785,-5.859,-43.457
1533059226,15.137,20.996,32.227,-0.977,-40.527
1533059226,36.133,23.926,30.762,9.766,38.574
1533059226,36.621,25.879,31.738,12.695,-6.836
1533059226,30.273,23.438,32.715,11.23,-5.371
1533059226,23.438,23.438,29.785,12.695,-5.859
1533059226,27.832,23.438,30.273,15.137,28.32
1533059226,47.363,22.461,34.18,18.555,89.355
1533059226,48.828,23.438,36.133,23.438,96.191
1533059226,39.551,26.855,32.227,21.484,74.219
1533059226,29.785,30.762,28.32,16.113,98.633
1533059226,32.227,27.832,28.809,18.066,94.238
1533059226,46.387,23.926,29.785,22.949,53.223
1533059226,45.41,25.391,26.367,22.949,0.977
1533059226,34.18,24.414,24.902,22.949,-4.395
1533059226,24.902,23.926,26.367,22.461,33.203
1533059226,22.461,24.902,26.855,18.066,-17.578
1533059226,35.156,22.461,28.32,17.09,-28.32
1533059226,39.062,23.438,31.738,18.066,12.695
1533059226,27.832,22.461,29.785,16.602,12.207
1533059226,14.16,20.996,24.902,9.766,39.062
1533059226,9.277,22.949,24.414,6.348,6.348
1533059226,20.508,20.996,24.414,7.324,-38.574
1533059226,24.902,18.066,28.32,6.836,-34.668
1533059226,15.137,16.602,31.25,5.859,-48.34
1533059226,4.883,16.113,26.855,-1.465,-56.641
1533059226,1.953,16.602,25.391,-5.371,-44.922
1533059226,20.508,20.02,26.367,7.324,6.348
1533059226,26.855,20.996,27.832,16.113,55.664
1533059226,18.555,17.09,29.785,12.695,31.25
1533059226,10.742,14.16,31.738,4.883,42.48
1533059226,-0.977,12.207,34.668,0.488,83.496
1533059226,15.625,10.742,35.156,10.742,74.707
1533059226,29.785,13.184,31.738,11.23,20.02
1533059226,19.043,17.578,30.273,2.441,25.391
1533059226,16.113,17.09,27.344,3.906,44.434
1533059226,7.324,12.695,27.832,2.441,22.461
1533059226,12.207,13.184,30.273,4.883,-12.207
1533059226,26.855,15.625,31.738,10.742,1.953
1533059226,21.484,18.555,30.762,9.277,42.48
1533059226,13.184,19.043,29.785,8.301,-16.113
1533059226,4.395,19.531,32.715,6.348,-5.859
1533059226,9.277,19.043,31.738,5.371,71.289
1533059226,21.484,18.555,28.32,5.371,62.988
1533059226,19.043,20.508,28.809,5.371,19.531
1533059226,14.16,21.484,31.738,5.371,52.246
1533059226,4.883,20.508,31.25,3.418,31.25
1533059226,9.766,21.973,27.832,4.883,3.418
1533059226,30.273,22.949,23.926,13.672,29.785
1533059226,34.668,23.438,22.949,17.578,30.273
1533059226,30.273,22.461,26.367,16.113,-5.859
1533059226,24.414,21.973,28.809,17.578,14.16
1533059226,26.855,20.508,28.809,19.531,10.254
1533059226,37.109,18.555,34.18,21.973,36.621
1533059226,37.109,20.996,35.156,20.996,86.914
1533059226,30.273,19.531,29.297,14.648,31.738
1533059226,22.949,20.02,25.879,10.254,19.043
1533059226,25.879,22.461,24.414,10.742,72.266
1533059226,41.016,21.973,25.879,12.695,74.707
1533059226,41.992,22.461,30.762,12.695,33.203
1533059226,36.133,21.484,31.738,14.648,19.531
1533059226,24.414,20.02,31.738,10.254,47.363
1533059226,18.555,17.09,33.203,8.301,16.113
1533059226,35.645,17.09,34.668,15.137,14.648
1533059226,39.551,19.531,34.668,15.625,41.992
1533059226,30.273,22.461,30.273,11.23,11.23
1533059226,24.414,28.32,27.832,9.277,1.465
1533059226,20.996,29.785,25.391,9.277,27.344
1533059226,34.18,25.879,23.926,17.578,63.965
1533059226,41.504,20.996,26.367,21.484,45.898
1533059226,34.668,19.531,25.391,18.555,11.23
1533059226,29.297,22.949,26.855,19.531,44.922
1533059226,20.996,22.949,27.832,15.137,34.18
1533059226,26.367,18.066,22.949,10.254,-19.531
1533059226,35.645,20.02,22.461,9.766,-8.789
1533059226,35.645,21.484,20.996,14.16,31.738
1533059226,33.203,19.531,18.066,14.16,-19.531
1533059226,20.02,14.648,26.855,10.254,20.508
1533059226,24.902,7.324,34.668,15.625,64.453
1533059226,41.016,10.254,28.809,17.578,20.02
1533059226,35.645,17.09,25.391,12.695,14.648
1533059226,27.832,19.043,26.855,13.184,10.742
1533059226,20.996,18.555,23.926,14.16,20.02
1533059226,24.902,14.16,26.367,14.648,26.855
1533059226,32.715,13.672,29.785,13.672,36.621
1533059226,28.809,16.602,28.809,16.113,38.086
1533059226,25.391,14.648,31.25,19.531,35.645
1533059226,10.254,14.648,27.832,6.836,-18.555
1533059226,6.836,18.066,23.438,-5.859,2.441
1533059226,28.809,20.996,28.809,9.766,69.824
1533059226,28.32,20.02,34.18,20.02,53.223
1533059226,17.09,19.043,33.691,9.277,26.367
1533059226,9.766,21.973,33.691,4.883,6.348
1533059226,12.207,25.391,30.762,5.859,-25.391
1533059226,28.32,22.949,27.832,8.789,-14.16
1533059226,30.273,17.578,31.25,12.207,40.039
1533059226,22.949,17.09,30.273,7.812,18.066
1533059226,13.184,17.578,25.879,-0.977,3.418
1533059226,10.254,16.602,25.391,3.906,-0.488
1533059226,22.949,15.625,26.367,6.836,49.805
1533059226,27.832,16.602,32.227,11.23,69.824
1533059226,23.926,19.531,32.715,13.672,8.301
1533059226,15.137,20.508,26.855,5.859,64.453
1533059226,15.625,23.926,24.902,12.695,125
1533059226,35.156,23.438,27.832,22.949,61.035
1533059226,37.109,21.484,31.738,21.484,33.203
1533059226,32.715,25.391,28.809,20.02,33.691
1533059226,30.762,28.809,24.902,20.02,41.016
1533059226,26.855,28.32,25.879,18.555,43.457
1533059226,38.574,29.297,24.414,16.113,-15.137
1533059226,46.387,31.738,28.32,13.672,-14.16
1533059226,37.598,31.738,29.297,10.254,21.484
1533059226,23.926,27.832,26.855,6.348,71.777
1533059226,12.207,25.879,29.785,6.836,90.82
1533059226,18.555,26.367,30.273,6.836,9.277
1533059226,25.391,26.855,28.32,5.859,-59.082
1533059226,23.926,25.391,27.832,10.254,4.395
1533059226,17.09,22.461,27.344,5.371,98.633
1533059226,2.93,21.973,25.391,-3.418,29.785
1533059226,9.277,20.996,23.926,-4.883,11.23
1533059226,24.414,20.02,27.832,-3.906,19.531
1533059226,18.555,19.531,29.297,-0.977,-27.344
1533059226,8.789,22.461,25.879,-2.93,50.293
1533059226,-1.465,23.438,22.949,-8.301,73.242
1533059226,7.812,22.949,24.414,0.488,27.344
1533059226,27.832,21.484,26.367,12.207,2.93
1533059226,23.438,19.531,27.344,13.184,46.875
1533059226,18.555,20.996,30.273,10.254,83.984
1533059226,13.672,23.438,23.926,3.906,26.855
1533059226,17.578,24.414,21.484,7.324,18.066
1533059226,34.18,21.484,30.762,17.578,58.594
1533059226,37.109,18.066,36.621,22.461,44.922
1533059226,29.297,20.02,32.715,16.602,20.996
1533059226,15.625,21.484,28.809,3.906,46.875
1533059226,14.648,21.484,26.367,-0.488,18.555
1533059226,28.809,20.02,27.344,6.836,42.48
1533059226,32.227,21.973,29.785,10.254,62.988
1533059226,24.414,25.391,26.855,4.883,39.062
1533059226,14.16,24.414,26.855,-1.465,49.805
1533059226,12.695,22.461,28.809,-1.953,55.664
1533059226,22.461,20.996,28.809,-0.488,34.668
1533059226,22.949,21.484,27.344,-3.418,45.898
1533059226,19.043,22.949,24.414,-1.953,91.309
1533059226,12.695,22.949,24.414,-4.883,32.227
1533059226,6.836,22.461,24.902,-9.766,28.809
1533059226,18.066,23.438,26.367,-2.93,52.246
1533059226,25.391,24.414,29.297,1.953,28.32
1533059226,18.555,23.438,31.738,4.395,54.199
1533059226,10.254,24.902,31.25,3.906,50.781
1533059226,8.301,26.367,29.297,0.977,45.41
1533059226,22.949,25.879,31.738,4.883,32.715
1533059226,36.621,23.926,29.785,12.695,-12.695
1533059226,32.227,23.438,26.367,13.672,-40.039
1533059226,19.043,25.879,26.367,6.836,24.414
1533059226,11.719,27.832,24.902,3.418,47.852
1533059226,30.762,26.367,26.855,11.23,45.41
1533059226,42.969,24.414,30.273,17.578,39.551
1533059226,32.715,20.508,29.785,17.578,7.812
1533059226,25.391,18.066,32.715,19.043,27.832
1533059226,14.648,20.02,29.297,9.277,-9.277
1533059226,19.531,20.996,24.902,2.441,-22.461
1533059226,31.25,21.484,24.902,7.812,17.578
1533059226,31.25,21.484,23.926,11.719,37.109
1533059226,22.949,22.949,22.461,6.348,38.574
1533059226,9.766,23.438,22.461,0.488,13.672
1533059226,13.184,19.043,23.438,5.859,7.324
1533059226,26.855,17.09,22.949,14.648,-21.484
1533059226,28.32,17.578,22.461,15.625,-20.02
1533059226,20.996,16.602,24.414,12.695,30.273
1533059226,8.789,17.09,25.879,8.301,32.227
1533059226,11.719,20.02,24.414,6.836,40.527
1533059226,25.879,18.066,25.879,6.836,-6.348
1533059226,36.621,17.09,25.879,13.184,-33.691
1533059226,39.062,21.484,21.973,18.066,9.766
1533059226,25.391,22.949,21.973,14.648,-15.137
1533059226,21.484,21.484,24.414,12.207,2.93
1533059226,38.086,19.043,24.902,12.207,63.477
1533059226,47.852,22.949,26.855,18.066,90.82
1533059226,43.945,27.832,26.367,16.602,49.316
1533059226,33.203,25.391,26.367,5.859,45.898
1533059226,25.879,24.414,31.25,0.977,83.496
1533059226,38.086,25.391,30.762,7.812,80.078
1533059226,41.992,22.949,27.832,11.23,48.828
1533059226,31.738,23.926,26.855,8.301,41.016
1533059226,16.113,22.949,24.414,4.395,47.363
1533059226,7.812,19.531,22.949,1.465,-0.977
1533059226,21.973,17.578,21.484,1.953,-28.809
1533059226,30.273,18.066,19.043,7.324,-58.105
1533059226,23.438,18.555,22.461,9.277,-40.527
1533059226,9.277,17.09,22.949,-0.977,17.578
1533059227,2.93,15.625,20.996,-4.395,70.312
1533059227,17.09,13.184,22.949,3.418,54.688
1533059227,24.414,14.16,22.949,4.395,-2.93
1533059227,16.602,14.16,21.484,3.906,-7.324
1533059227,7.812,13.184,21.973,3.906,7.812
1533059227,-0.488,12.207,20.996,-1.465,16.113
1533059227,9.766,14.648,22.461,3.906,58.594
1533059227,28.809,16.602,24.902,15.625,11.719
1533059227,29.785,14.648,30.273,18.555,3.906
1533059227,18.555,15.625,33.691,15.625,41.016
1533059227,6.348,16.113,30.762,9.766,8.789
1533059227,15.137,13.672,28.32,13.672,46.875
1533059227,28.809,14.648,26.855,20.508,48.34
1533059227,29.297,19.043,28.809,22.461,13.672
1533059227,20.02,21.484,27.832,17.09,39.062
1533059227,7.324,20.996,25.391,8.789,11.23
1533059227,15.625,23.438,24.902,8.301,-13.184
1533059227,32.227,25.391,26.855,13.184,52.246
1533059227,27.832,22.461,27.344,14.16,37.598
1533059227,18.555,17.09,24.414,11.719,17.09
1533059227,10.742,15.625,25.879,9.766,48.34
1533059227,10.742,14.16,25.879,3.418,9.277
1533059227,21.484,16.113,24.414,-0.977,-9.766
1533059227,22.461,18.066,26.367,-1.465,34.668
1533059227,14.648,17.578,25.391,-2.441,-21.973
1533059227,9.277,21.484,27.344,0,-18.066
1533059227,11.719,24.414,25.879,-0.488,20.02
1533059227,21.973,23.438,21.484,-3.906,11.23
1533059227,25.391,24.414,21.484,1.465,71.289
1533059227,22.461,23.438,18.066,3.418,51.27
1533059227,13.184,21.484,19.531,0.977,0
1533059227,13.184,22.949,20.508,5.859,17.09
1533059227,31.738,22.949,18.066,13.184,1.953
1533059227,36.621,20.996,19.043,10.254,13.672
1533059227,31.25,20.996,17.09,8.301,32.715
1533059227,26.367,22.949,15.625,15.137,39.062
1533059227,17.578,20.996,16.602,14.16,27.832
1533059227,32.715,18.555,17.09,13.672,62.5
1533059227,43.945,18.555,17.09,14.648,105.957
1533059227,35.645,19.531,17.09,9.766,56.152
1533059227,26.367,20.02,20.508,4.395,-2.441
1533059227,22.461,20.996,22.461,0.977,-3.418
1533059227,34.668,23.438,24.902,0.977,14.16
1533059227,41.016,24.902,25.879,3.906,64.941
1533059227,33.691,24.902,24.414,6.348,66.895
1533059227,23.926,24.902,24.414,3.418,29.785
1533059227,12.207,22.949,25.391,-1.465,55.176
1533059227,22.949,24.414,22.949,4.395,44.434
1533059227,40.039,26.367,23.438,13.672,-19.043
1533059227,33.691,28.809,25.879,19.043,-20.508
1533059227,29.297,30.762,26.367,19.531,-23.438
1533059227,20.02,29.297,28.809,16.113,-5.859
1533059227,23.438,28.809,26.855,15.625,42.969
1533059227,41.992,26.855,24.414,21.484,3.906
1533059227,40.039,26.855,26.855,24.902,26.367
1533059227,28.809,28.32,25.391,18.555,47.363
1533059227,17.578,25.391,23.438,10.742,-7.324
1533059227,20.996,24.414,23.926,10.742,26.367
1533059227,34.18,22.949,26.367,12.207,-31.738
1533059227,30.762,20.02,28.32,10.254,-87.402
1533059227,23.926,21.973,27.832,8.301,-21.484
1533059227,11.23,21.973,29.297,2.441,50.781
1533059227,11.23,21.973,27.832,2.441,87.891
1533059227,29.785,23.438,25.391,11.23,73.73
1533059227,31.738,22.461,26.367,16.602,18.555
1533059227,26.855,19.531,27.344,13.672,-19.531
1533059227,18.555,18.555,28.809,11.23,-10.742
1533059227,14.648,20.02,25.879,9.277,17.578
1533059227,26.855,19.043,21.484,6.348,0.488
1533059227,29.785,16.602,20.996,10.254,34.668
1533059227,23.926,17.09,21.484,10.742,-15.137
1533059227,13.672,19.531,20.02,4.883,-46.875
1533059227,8.789,19.043,20.508,6.836,17.578
1533059227,26.367,20.508,19.531,15.625,-0.977
1533059227,34.18,21.973,20.508,18.066,11.719
1533059227,28.32,20.508,21.973,16.113,-2.93
1533059227,21.484,21.973,21.484,13.672,31.738
1533059227,17.578,26.367,20.02,10.254,90.332
1533059227,31.738,27.344,19.531,15.137,22.461
1533059227,40.039,28.32,20.508,19.531,-9.277
1533059227,35.156,28.32,22.949,20.996,10.742
1533059227,25.879,26.855,22.461,17.09,-12.207
1533059227,16.602,27.832,20.508,11.23,19.043
1533059227,28.32,25.879,24.414,15.625,63.965
1533059227,41.992,23.926,25.391,20.02,16.602
1533059227,34.18,23.926,22.949,15.137,-0.977
1533059227,19.531,22.461,23.926,3.418,42.48
1533059227,12.207,18.555,23.438,0,-3.906
1533059227,22.461,16.602,20.996,0.977,-23.926
1533059227,34.18,18.066,20.996,6.348,10.742
1533059227,32.715,16.602,24.902,14.16,16.602
1533059227,27.832,12.695,27.832,13.672,62.012
1533059227,17.578,14.16,23.926,4.883,111.328
1533059227,20.02,16.602,17.578,2.93,91.797
1533059227,35.156,17.09,20.508,9.766,13.184
1533059227,32.715,16.602,24.414,13.184,-23.438
1533059227,20.02,18.066,22.949,9.277,37.598
1533059227,7.812,18.555,23.438,2.93,18.555
1533059227,6.836,16.113,23.438,2.441,-38.574
1533059227,21.973,16.113,22.949,9.766,0
1533059227,26.367,18.555,26.367,16.602,47.852
1533059227,23.926,19.043,29.297,16.602,81.543
1533059227,18.066,18.555,27.832,12.695,32.227
1533059227,12.695,17.09,24.414,11.23,36.133
1533059227,28.32,17.09,23.926,16.113,60.547
1533059227,35.645,18.555,23.438,20.996,-5.859
1533059227,30.273,18.066,24.414,19.043,-3.418
1533059227,22.949,21.973,24.902,12.695,18.066
1533059227,22.461,26.855,21.973,13.184,2.93
1533059227,36.133,25.391,20.996,19.531,81.543
1533059227,41.504,24.414,24.414,20.508,104.98
1533059227,32.715,22.461,26.367,17.09,36.133
1533059227,22.461,20.508,27.344,16.602,-12.207
1533059227,17.578,21.484,26.855,12.207,41.504
1533059227,28.32,21.484,25.391,9.766,78.613
1533059227,34.18,24.414,25.391,14.648,43.457
1533059227,25.879,25.879,24.414,15.137,8.301
1533059227,17.09,22.461,20.996,10.742,-7.812
1533059227,14.648,20.508,21.973,8.789,-35.156
1533059227,28.809,20.996,23.438,10.254,-37.598
1533059227,38.574,21.973,25.391,14.16,17.09
1533059227,28.809,21.484,26.855,12.207,5.371
1533059227,16.602,21.484,24.414,3.906,-41.504
1533059227,9.277,20.996,23.926,-0.488,-5.371
1533059227,20.508,21.973,27.344,6.836,62.5
1533059227,32.715,23.926,28.809,11.719,72.754
1533059227,30.762,23.926,31.25,16.602,34.18
1533059227,22.461,22.949,32.715,16.113,-6.348
1533059227,15.625,22.949,31.25,8.789,40.039
1533059227,25.391,22.949,32.227,10.254,50.781
1533059227,37.598,21.484,31.738,14.648,31.738
1533059227,34.668,23.438,30.273,16.602,16.602
1533059227,27.344,22.949,32.227,13.672,-31.738
1533059227,20.02,21.484,31.738,6.836,-11.719
1533059227,24.414,19.043,30.762,6.348,28.809
1533059227,40.039,20.996,32.227,13.672,41.504
1533059227,42.969,24.902,31.738,15.137,19.043
1533059227,34.668,24.414,33.203,8.789,14.648
1533059227,15.625,25.391,34.668,-0.977,-16.602
1533059227,16.602,24.902,35.156,-0.977,13.672
1533059227,32.227,25.391,36.133,5.859,66.406
1533059227,29.297,26.367,35.645,6.836,52.734
1533059227,14.16,25.879,33.203,5.859,71.289
1533059227,18.555,27.344,29.297,0.488,71.289
1533059227,20.02,25.879,29.297,-2.93,38.574
1533059227,19.043,25.391,29.785,3.906,70.312
1533059227,29.297,27.344,30.762,6.836,90.82
1533059227,24.414,27.832,30.273,3.906,42.48
1533059227,19.043,26.855,26.855,0.488,50.781
1533059227,18.555,26.367,28.32,1.953,24.414
1533059227,29.785,28.809,27.832,8.789,6.836
1533059227,32.227,28.809,26.855,12.695,35.156
1533059227,30.762,28.32,30.762,16.113,12.207
1533059227,22.461,31.738,31.738,11.23,29.785
1533059227,18.066,30.273,28.809,5.859,79.102
1533059227,33.203,28.32,27.832,10.254,33.691
1533059227,39.062,28.809,29.785,15.625,-6.348
1533059227,34.668,28.809,31.25,15.137,53.711
1533059227,28.809,28.809,28.32,11.23,47.852
1533059227,22.461,28.32,24.414,11.23,23.926
1533059227,36.133,28.32,26.367,18.555,95.215
1533059227,46.387,28.32,25.391,21.973,56.152
1533059227,38.086,26.367,23.926,19.531,-4.883
1533059227,26.855,23.438,21.973,12.695,46.875
1533059227,20.508,20.508,22.461,5.371,60.547
1533059227,28.32,15.137,27.832,8.301,30.273
1533059227,32.715,13.672,28.809,9.766,10.254
1533059227,28.809,14.648,26.367,7.812,-27.344
1533059227,27.344,17.09,26.855,11.719,0
1533059227,20.996,14.648,27.832,11.719,44.434
1533059227,31.25,13.184,30.762,16.113,39.062
1533059227,48.828,15.137,28.809,19.043,79.59
1533059227,44.434,14.16,28.809,19.531,118.652
1533059227,31.738,11.719,30.762,15.625,57.617
1533059227,17.578,14.648,28.809,6.836,29.785
1533059227,24.902,18.555,28.809,9.277,54.199
1533059227,43.457,19.043,28.809,14.16,37.109
1533059227,42.48,21.484,27.832,16.113,-3.418
1533059227,33.691,20.02,25.879,15.625,-60.547
1533059227,22.461,17.09,24.902,12.207,-42.969
1533059227,23.926,18.555,24.414,13.184,38.574
1533059227,34.18,20.02,24.902,20.02,36.621
1533059227,32.227,17.09,26.855,20.996,49.316
1533059227,26.367,14.648,28.809,15.625,60.547
1533059227,14.16,16.113,30.762,5.859,-9.277
1533059227,7.812,18.066,29.785,1.465,-41.504
1533059227,23.926,19.043,26.855,6.348,-14.16
1533059227,24.414,20.996,26.855,8.301,42.48
1533059227,11.23,20.02,26.855,3.906,5.371
1533059227,5.371,17.578,30.273,1.465,4.395
1533059227,3.906,17.09,34.18,0.977,54.199
1533059227,17.09,17.578,30.762,4.883,68.848
1533059227,27.344,20.02,29.297,14.16,40.527
1533059227,22.949,21.484,32.227,13.672,12.695
1533059227,16.602,20.508,28.32,8.789,15.137
1533059227,14.16,20.508,25.391,8.301,21.973
1533059227,24.414,20.02,24.902,10.742,50.781
1533059227,36.133,23.438,23.926,11.23,38.574
1533059227,36.621,24.414,24.414,5.371,12.695
1533059227,28.809,21.484,22.461,0.488,27.832
1533059227,20.996,21.973,20.02,1.953,31.25
1533059227,30.762,20.508,15.625,0.977,36.133
1533059227,42.48,19.531,16.113,1.465,66.895
1533059227,36.133,20.02,20.996,4.395,33.691
1533059227,26.367,20.508,23.926,-1.465,-4.395
1533059227,21.484,23.438,24.414,-6.348,2.93
1533059227,36.133,25.879,24.902,1.953,65.918
1533059227,51.758,24.414,25.879,4.883,121.094
1533059227,48.34,18.066,25.391,0.488,82.031
1533059227,42.48,17.09,24.902,-2.93,39.062
1533059227,30.273,20.02,21.973,-3.418,38.574
1533059227,33.203,19.043,19.043,0.977,4.883
1533059227,44.434,20.02,24.902,3.418,12.207
1533059227,33.691,20.02,28.32,0.977,13.672
1533059227,14.648,19.043,25.879,-2.93,31.738
1533059227,3.906,18.555,25.391,-3.418,54.199
1533059227,15.137,17.578,26.855,4.395,59.082
1533059227,30.762,20.508,25.879,8.301,46.387
1533059227,32.715,21.484,25.879,13.672,45.898
1533059227,26.855,21.973,28.32,17.578,16.602
1533059227,13.672,21.973,28.32,15.625,17.578
1533059227,17.09,20.02,29.297,22.461,79.59
1533059227,34.18,20.996,33.691,27.344,56.641
1533059227,33.691,22.461,35.156,25.391,76.172
1533059227,27.344,21.484,32.227,20.508,59.082
1533059227,17.578,22.949,29.785,14.16,16.113
1533059227,14.16,20.508,28.809,8.789,69.336
1533059227,29.785,20.508,26.367,7.324,73.242
1533059227,29.785,21.973,22.461,6.836,43.457
1533059227,16.113,18.066,20.508,-0.977,18.066
1533059227,9.766,21.973,20.996,-0.977,-33.203
1533059227,8.301,24.414,24.414,3.418,-23.926
1533059227,19.043,24.414,27.832,6.348,11.719
1533059227,25.879,27.344,31.25,14.16,34.18
1533059227,18.555,28.809,27.832,10.742,-31.25
1533059227,12.695,29.785,24.902,6.836,-71.777
1533059227,10.742,26.855,27.832,8.789,0.488
1533059227,20.996,20.996,33.691,10.742,-31.25
1533059227,34.18,25.879,36.133,14.16,-25.879
1533059227,36.133,30.273,31.738,16.602,18.555
1533059227,25.879,27.344,26.855,13.184,8.789
1533059227,10.254,22.949,26.855,8.301,28.32
1533059227,21.484,21.973,26.367,13.672,38.086
1533059227,36.133,22.949,24.414,16.602,-21.484
1533059227,28.809,21.973,22.949,15.625,-8.301
1533059227,18.066,21.973,23.438,12.207,12.695
1533059227,11.719,19.531,21.973,7.812,-74.219
1533059227,18.066,21.484,20.996,9.766,-43.945
1533059227,29.785,26.367,22.949,8.301,15.625
1533059227,30.273,25.879,23.926,8.789,-16.602
1533059227,26.367,25.879,22.461,10.742,15.137
1533059227,20.996,25.879,24.902,9.277,43.457
1533059227,22.949,20.996,27.832,3.418,47.852
1533059227,26.367,19.531,29.297,-5.859,75.195
1533059227,23.926,21.973,28.32,-5.859,20.996
1533059227,23.438,22.461,26.855,-2.93,-11.23
1533059228,14.16,19.043,29.297,-2.93,-40.039
1533059228,15.625,18.066,29.785,2.441,55.176
1533059228,30.273,18.066,28.809,9.766,101.562
1533059228,30.762,16.602,32.227,8.301,3.906
1533059228,22.461,19.043,30.273,6.348,34.18
1533059228,12.207,20.508,25.879,8.789,65.43
1533059228,17.578,20.996,27.344,14.16,38.086
1533059228,34.668,22.461,28.32,17.578,48.828
1533059228,37.109,22.461,29.785,16.602,52.734
1533059228,30.762,24.902,27.832,10.742,46.387
1533059228,20.996,23.926,25.879,9.766,59.082
1533059228,18.066,19.043,28.809,10.254,96.68
1533059228,33.203,20.996,31.25,8.789,146.484
1533059228,36.133,24.414,31.25,10.254,93.75
1533059228,31.738,22.461,27.832,8.789,7.324
1533059228,25.879,19.531,31.738,8.301,18.066
1533059228,13.184,22.461,32.227,5.371,39.062
1533059228,26.367,28.32,28.809,6.348,38.574
1533059228,34.18,25.879,29.785,9.277,45.898
1533059228,19.531,18.066,30.273,3.418,29.297
1533059228,8.301,18.555,32.715,-2.441,48.34
1533059228,-0.977,19.531,30.762,-10.742,29.785
1533059228,9.766,18.066,23.926,-6.836,-24.902
1533059228,24.414,20.02,22.949,4.883,41.504
1533059228,23.926,18.066,25.391,6.348,69.824
1533059228,16.602,19.531,27.344,3.418,62.988
1533059228,6.836,22.949,27.344,-1.953,39.551
1533059228,16.113,22.949,25.879,-1.465,33.203
1533059228,28.809,23.438,30.273,6.348,68.359
1533059228,28.32,20.508,32.227,9.277,26.855
1533059228,23.926,18.555,28.809,6.348,-24.902
1533059228,15.137,21.484,25.879,2.441,-43.457
1533059228,18.066,21.973,25.391,1.953,25.879
1533059228,27.832,20.02,26.367,7.324,35.645
1533059228,24.414,22.949,26.367,8.789,-7.812
1533059228,23.438,27.832,27.832,10.742,3.418
1533059228,19.043,28.32,35.645,12.207,0.977
1533059228,23.438,30.273,34.668,13.672,43.457
1533059228,36.133,34.18,33.691,19.043,31.738
1533059228,33.691,32.715,36.621,18.555,-0.977
1533059228,24.414,31.738,34.668,14.648,9.277
1533059228,8.301,28.809,34.668,7.324,10.742
1533059228,2.93,23.438,33.691,3.418,47.852
1533059228,16.602,23.438,34.668,4.883,77.148
1533059228,19.043,24.414,34.18,5.371,46.387
1533059228,5.371,24.902,31.738,-1.953,40.039
1533059228,-11.23,24.414,31.25,-11.719,64.941
1533059228,-2.93,22.461,35.156,-2.93,22.461
1533059228,19.043,22.461,39.062,9.277,-7.324
1533059228,20.02,22.949,38.086,8.789,23.438
1533059228,14.648,22.461,35.645,7.812,9.277
1533059228,7.324,21.484,33.691,4.883,0.488
1533059228,6.836,21.973,32.227,0.488,3.418
1533059228,26.855,22.461,31.25,5.859,10.254
1533059228,34.18,24.902,31.25,18.066,-12.695
1533059228,27.344,24.902,32.715,20.508,-60.547
1533059228,18.555,22.461,33.203,15.625,-25.391
1533059228,15.137,20.508,31.25,14.16,34.668
1533059228,36.133,20.996,34.668,16.602,34.18
1533059228,42.969,23.438,36.621,20.02,-2.441
1533059228,30.273,23.438,37.109,15.137,23.926
1533059228,20.02,20.996,34.668,8.789,20.508
